Hip,Mag,RA,Dec,RA_rad,Dec_rad
105319,4.39,319.96618244999996,-53.44926434,5.584463378789396,-0.9328656455017938
105334,6.15,320.03951145,-45.02189994,5.585743211276593,-0.7857803894564375
105382,4.8,320.18993144999996,-40.80950852,5.588368535537441,-0.7122602897946781
105411,5.58,320.2676622,23.85625829,5.589725193054987,0.41637025436669217
105412,5.87,320.26802415000003,-4.56015214,5.589731510274214,-0.0795896692348654
105413,5.81,320.2700022,7.3545461,5.589766033759483,0.12836104443470814
105425,6.4,320.31917805,-49.93785461,5.59062431425445,-0.8715799843267288
105432,6.05,320.34136800000005,32.61276805,5.591011601942803,0.5692001806617106
105497,5.68,320.50160325,49.38869874,5.593808234633059,0.8619954062885749
105502,4.08,320.5213911,19.80435581,5.59415359776745,0.3456512151209685
105515,4.28,320.5615725,-16.83455521,5.59485489549551,-0.29381841652326546
105526,6.56,320.5887882,77.09032607,5.595329899068745,1.3454800113575207
105557,6.85,320.67499935,76.55472783,5.596834567488177,1.3361320586016339
105558,6.07,320.67513314999997,30.30986401,5.596836902738715,0.5290069228062315
105570,5.16,320.72325735,6.81111338,5.597676828478603,0.1188763542076397
105574,5.99,320.7344643,-9.31927297,5.59787242665521,-0.16265199721861073
105635,6.93,320.93747025000005,69.53446463,5.60141554888385,1.2136053514050407
105652,5.7,320.99475045,24.27409155,5.60241527697005,0.42366282047803383
105665,5.38,321.03999225,-20.85156019,5.603204895339578,-0.36392837949327445
105668,5.48,321.04766040000004,-12.8781302,5.603338729804616,-0.22476577349051582
105678,6.28,321.06972645,-69.73386384,5.603723855030025,-1.2170855241454162
105696,5.76,321.10332825,-41.00669489,5.604310317074622,-0.7157018411912339
105703,5.67,321.14155665,26.17454472,5.604977528522391,0.4568319855744973
105712,6.98,321.16841865000004,-68.22824529,5.605446358866062,-1.1908075231688136
105727,5.97,321.2058372,80.52485397,5.606099435764884,1.405423831464127
105761,5.71,321.3042387,-9.74814011,5.607816865928784,-0.1701371408652222
105767,5.48,321.3206871,-3.55657786,5.60810394466547,-0.062073993760533935
105768,6.09,321.325053,-71.79907257,5.608180143995283,-1.2531302162248468
105769,5.59,321.3307845,46.71422433,5.608280177541361,0.8153170220737421
105811,5.93,321.4459173,36.66740768,5.610289623978401,0.6399669921870553
105841,6.1,321.5643258,-54.66055359,5.612356242165749,-0.9540066311083066
105854,5.64,321.59479215,-37.82940289,5.612887980284314,-0.6602476344939582
105858,4.21,321.61038375000004,-65.36814438,5.613160105039968,-1.1408893453500275
105864,6.12,321.61661895000003,1.10375193,5.613268929809489,0.019264105303741976
105881,3.77,321.6667821,-22.41137838,5.61414444194016,-0.3911523426412729
105891,6.01,321.68731169999995,52.89852489,5.614502751054276,0.9232534287786712
105898,5.29,321.71487479999996,48.83510521,5.614983817901333,0.8523333764723369
105913,5.5,321.75692385,-42.54796563,5.61571771227117,-0.7426020902688835
105942,5.3,321.83901764999996,37.11679196,5.617150519376643,0.6478102274797594
